华贸中心		2445736	333	301	1436	30833	376	40	101	5	1649,76,4862,4141,4417,10531,18364,2800,233,3111,4173,661,1440,2371,6,6,402,488,661,1023,512,14583,3120,1581,1002,10992,426,103,4376,1440,912,661,4191,2258,5409,2513,681,11189,4283,347,3930,3679,103,4024,815,1446,3120,228,14328,7365,13727,1032,1352,1053,11189,1111,1974,12,378,15301,1095,7692,5801,4614,3214,9002,2193,15361,1312,6071,12305,1373,4164,7364,5187,9731,608,22871,343,3542,3002,646,15158,4994,5525,578,998,9679,1287,2756,14728,8866,2663,12018,10614,12717,1930,639,17808,986,21260,15943,4358,1485,21834,3343,10292,5257,18008,1805,2760,865,935,19847,12533,12184,15923,5263,10607,13105,6416,5133,939,17485,622,7512,22591,5297,13469,12713,13389,901,4444,14858,1485,3580,10608,3258,22318,4249,3987,14635,808,15220,9044,14406,19063,12889,6889,12114,8560,639,7680,18945,4267,3106,1394,5399,590,19477,81,9543,12322,4882,14386,9610,393,13585,606,1348,15568,7591,828,1806,2346,3154,7770,2218,14486,14344,11011,15579,21920,12196,8051,14441,6447,12063,226,10505,21102,3229,4088,83,22951,4513,7277,654,23110,5430,10691,9773,4288,551,4279,2908,3266,760,1121,1520,13580,892,888,1630,1338,5109,6936,3782,4159,17056,15131,13689,886,9178,3392,6153,13758,9757,165,4788,4320,12934,22139,16036,461,393,4443,9938,14779,19874,109,15800,19688,5163,15409,7091,9324,10436,461,534,332,9684,8717,919,9222,13463,13492,4341,1648,575,7292,789,11892,5627,19728,2603,15915,6916,12570,4696,8540,4978,8521,89,10295,20262,22567,22430,6923,1417,13385,8751,10678,4198,17314,1341,1066,5487,8041,12386,4230,4390,3367,3303,2741,2085,627,21549,4658,18968,898,11362,4690,6182,809,2611,1552,14362,5729,20548,8673,8854,8126,21116,12652,984,15941,22610,10149,7865,14433,282,1971,879,11318,927,2098,2044,11943,4182,3342,17561,7629,15116,12418,13896,1646,5200,2754,172,4200,14228,14266,13286,4785,665,3920,3144,544,18638,2738,427,2714,3205,3076,4927,263,5190,2243,10995,3897,4329,3719,12460,5220,252,8011,1757,1939,1054,3661,1148,12154,13599,5753,13056,14399,21437,20534,11054,14798,13458,14504,3239,10877,10435,7902,5955,134,20261,4964,12715,4144,5589,4270,7152,6471,6897,14320,3621,414,10955,5893,16028,2226,201,4861,468,12075,12649,7424,1602,5924,327,18524,11725,18716,562,14909,742,10412,7130,13311,11013,2932,14443,10715,3079,2717,9165,12991,9172,3318,170,17471,6539,20461,19736,207,1535,13029,12638,5156,19270,170,9695,1070,11299,21799,18454,11146,9896,12396,13745,8542,4342,19455,8542,19520,13776,1654,4041,22217,19499,739,326,4234,3979,11695,15019,612,268,4138,14060,22570,3808,19109,21763,10867,1475,9081,13298,3993,11208,13073,12966,4593,3852,7140,453,7144,4023,9761,23133,9864,7847,7531,2096,8795,1271,2717,15833,2758,4460,2920,3171,2227,11627,1802,15039,643,16161,5907,3528,3795,9237,2303,3996,285,167,12778,14515,5912,10259,2562,2493,2192,1461,1849,2548,1369,8016,4865,4624,5591,20941,21685,2734,13187,13183,14792,6630,9847,519,6078,1421,21827,20683,15602,15592,10327,277,2801,10171,2305,2335,1785,219,18630,2610,5869,14594,14589,7185,369,20474,20810,21114,6455,20606,16599,3359,3373,12540,13887,4807,12153,18462,15226,13119,10993,1706,18714,161,20152,3943,12902,22181,17923,11302,17060,19382,2302,1447,19185,18998,20197,11187,9276,11601,15241,13114,7357,15321,16649,2163,2000,654,15597,10281,10273,20657,21625,18319,15058,1523,21465,10565,5730,10416,7554,21329,5260,5839,6511,8144,7887,6587,14224,7744,13403,15123,6246,19956,20051,9191,1445,20706,8439,19146,2657,9348,3909,21094,12918,18504,6199,5844,10283	84
卓展购物中心		6256071	965	941	3655	89581	539	40	249	5	14601,5252,1530,6,1532,1440,3162,11,231,1217,16,6,3739,1282,7211,8,8671,1809,3955,912,4841,1002,781,2773,13348,17123,12452,7791,2507,13645,5210,5384,1015,458,16284,181,865,442,8966,11585,4506,2970,17574,1458,2566,2240,10098,16790,19710,5539,639,20208,3181,3219,4465,12244,393,6052,393,18844,2845,3292,12916,523,310,15245,5157,15388,1539,3230,461,17968,12533,892,5163,19693,5877,10066,2470,1759,7568,22247,1981,135,22043,12574,4367,15685,805,18542,9290,10170,2248,15337,17386,3621,4456,703,12603,49,22055,11804,21483,23,5656,809,16440,393,374,363,6977,7844,18557,9483,638,2812,3260,828,14912,4718,15634,4602,19027,4658,1031,13154,18476,13481,13921,16819,14847,1686,11278,3524,13378,4974,5358,19791,6544,2344,7591,258,138,21911,17001,14786,15151,18679,8085,1615,1906,677,22023,12226,17161,21992,2684,2034,83,1365,2934,18638,6204,21870,21612,21572,1850,11981,4254,22315,13056,1447,11842,15086,277,16918,927,4185,16570,16410,3392,17565,17417,17464,9713,4563,344,6970,3399,12140,414,925,5220,18588,184,18547,420,11607,6370,13418,110,16011,12044,12370,317,12195,12217,7213,7672,8719,9116,4966,6874,10395,1524,2161,18824,1629,10668,174,15713,2202,23408,10085,3607,332,5190,10715,13463,7680,1942,5075,6869,6813,2114,6276,3915,2302,17427,12724,18897,2163,16821,12910,15132,3351,15555,7957,18971,20021,2754,4412,14706,4163,9834,19834	82
双子座购物中心		2689171	85	88	372	6837		35	21	5	1255,6,1440,12,18354,14699,3791,1373,14253,10632,6352,5451,22855,6126,21893,11001,1944,1544,1544,828,622,5948,461,5182,926,12416,13751,4240,750,10068,7282,9026,7496,363,12574,17317,1150,17329,8147,14871,5453,3602,2276,1219,1433,22480,22909,22851,23330,349,3653,19036,10849,7910,16711,13109,12156,1384,8138,14447,6159,17601,17605,14607,14461,2325,625	76
双安商场		1766353	421	620	2204	86737	938	45	91	5	241,1440,661,1581,1530,11,16835,4376,1023,1053,904,1809,3930,1032,1352,1974,3233,16,1282,647,3123,4841,3120,1141,715,1778,1446,560,4055,967,1100,70,13727,650,1613,91,4283,663,354,368,1154,912,781,10871,2229,3970,5836,3176,1002,547,123,2037,1933,3967,6963,6142,4563,3598,2385,9318,6671,7186,9761,2585,7591,6148,17877,879,8717,2744,1981,2098,3227,3871,3852,6916,16361,292,2606,6155,819,9435,23485,344,4182,6094,1315,20463,252,251,4086,21880,1066,1338,760,3540,638,10933,4268,1421,5257,5338,3118,420,21405,935,4433,19873,23475,13596,3661,2385,19820,1348,1287,1365,1686,4185,523,1031,3205,2584,4658,262,2611,918,10461,135,14255,13896,2754,444,4946,6503,4265,3140,297,1007,14565,405,10542,4541,2072,454,22704,16754,672,2920,3919,4640,1116,2158,11828,11804,14033,15393,12605,18146,17344,3966,3948,152,4424,5156,17576,2208,9968,16391,18824,13723,5133,1,2143,98,7462,7559,7626,7688,1358,5715,1651,6835,6936,1539,2091,575,1648,945,23351,789,3174,6496,1587,2485,414,5642,2987,1475,3650,11938,3536,7292,3907,674,7763,12226,13092,11892,3486,3412,1436,2887,12756,6140,2303,4342,652,8560,19991,1393,3545,7379,3303,4753,1447,6392,3518,2824,6732,2336,9106,2548,20491,7479,8719,10143,3210,16607,5606,5576,1729,1939,3442,925,660,1978,6030,15616,15171,1252,1615,4172,2714,15876,132,5831,2610,5920,5865,6569,1413,3574,805,3091,4941,4237,18863,10403,11670,21865,12302,5768,8410,10395,2023,6350,7168,7144,6470,7672,11580,9713,10877,453,16759,16717,3133,3367,3373,3853,4613,4608,2493,4564,2437,371,1271,11082,16423,19863,3622,4028,2826,2202,3934,927,888,1906,3941,4469,3859,10855,20474,20810,4531,4111,544,12622,13623,1461,6026,485,2302,2207,1669,9285,11748,14706,1629,23476,1426,3266,19027,2959,4861,3839,19981,6157,8621,14152,3998,1519,404,61,428,3351,674,796,11817,18575,17990,21099,3621,14610,17285,7788,1381,467,22674,5926,110,542,9076,168,84,105,7448,4683,7058,1822,6954,4023,5667,4471,5556,1524,5882,5781,5772,1802,1773,1423,21444,2836,1662,3979,23365,9352,1552,19031,21502,11737,342,11940,9329,20982,17267	84
君太百货		1766320	401	365	1771	200452	538	40	77	5	3112,661,7874,1532,4012,512,70,472,1446,2582,547,715,815,16,8,4376,1322,967,1032,5409,4283,1525,3123,1282,1245,114,228,3930,2513,663,3120,2229,912,2258,1976,1039,1974,2807,2446,1002,1352,18044,5836,647,3659,1471,3745,2122,133,1100,3855,1095,2028,4768,1208,1871,4758,893,1930,865,458,2773,3660,3490,3542,1095,15650,3116,223,5615,10608,5628,16864,2421,2606,16239,2988,1394,21159,739,1651,1630,3435,12114,23438,6014,7157,3598,1338,4658,929,15608,9357,7815,7396,6182,342,7416,945,2744,1953,5250,9284,10561,262,9881,4500,1709,12108,4785,4904,734,4367,1576,5656,973,2077,1176,888,879,8550,5627,789,20465,1648,374,1287,534,170,13418,664,599,2030,674,1981,19340,4914,454,2488,1729,2303,18533,10436,17787,3114,6437,1934,18083,2163,457,1748,6955,4353,636,3226,3313,3294,9267,440,4093,5304,1730,219,17957,1,21611,14719,541,8484,570,1071,6943,4307,9364,4044,4333,6497,11511,2208,810,1334,19337,2762,8801,7424,7120,1885,15134,19381,1531,1805,8141,2281,22513,8471,20479,2959,1704,198,16073,18566,209,523,5643,8434,2922,9497,12716,14448,2412,4974,5869,545,11695,864,67,13385,1585,7317,7292,925,8410,8507,5116,6291,9760,9765,9780,12500,575,14183,3030,15069,11102,5546,15757,15755,6630,7698,3986,2934,6470,20296,4322,22282,1298,1303,1286,22,25,24,1490,2195,1755,1603,1601,11170,4624,10259,18154,16281,20189,20182,5363,549,10580,4774,23398,22126,9767,3031,22590,8571,6649,19336,14798,17849,17851,3946,17913,621,3680,19265,12551,18398,207,3092,16945,783,8132,17487,5209,444,112,17,1654,7117,1864,6787,6747,4528,4483,410,3305,2399,652,22259,5314,4341,4714,8751,2055,1907,1642,399,697,5798,7016,6218,7528,10399,10254,19451,2344,297,2106,6045,6036,5970,5995,127,5842,4116,4117,2337,10427,14819,2533,3468,6054,6115,1982,5266,2049,19140,2080,8008,22443,11895,8034,83,42,8893,8802,3260,11896,14524,14446,3411,10265,128,19911,666,344,977,1976,1754,19282,2914,2876,2898,2794,2778,8164,2392,22852,5486,3351,1132,6762,4271,18451,487,1690,6741,826,17961	80
唐人街购物广场		2795128	54	58	228	14016	105	30	15	5	8483,76,8872,13022,231,103,5756,15184,18813,3045,11937,4050,1870,2359,22938,7711,21076,20198,13957,18847,13618,722,828,6031,2803,2071,21001,3447,4954,21142,18853,18855,4776,3936,517,2492,2061,4086,1320,22244,1595,2,12644,20474,159,4777,41,4786,1444,13969,18814,157,22515,17924,11824,10961,1045,1420,3707,16935,2716,3441,3416,22938	66
嘉里中心		4740075	197	191	834	12803		35	41	5	662,76,233,6,6,284,4817,8732,21442,8986,7532,1331,13951,1821,18995,1001,10963,6926,18924,9378,2850,18949,10909,13439,14310,11853,1806,15964,872,2040,14459,11217,11537,4871,19486,278,12693,8065,518,19793,12101,23013,6180,7089,5841,5822,9308,11030,1433,23318,9496,19987,7200,17334,651,13781,677,332,14453,7109,9186,3556,3550,22409,23014,5035,18860,3944,2082,13965,16855,319	73
国瑞购物中心		3053587	497	557	2278	89011	276	40	147	5	8549,18261,4141,76,10331,12091,7874,233,4012,1530,661,1023,1440,4031,1217,402,355,6,20019,6604,1471,843,1613,2180,1047,7211,8,3745,912,1326,16,547,681,6213,73,1386,12,8789,3123,4817,6422,2707,17278,705,16989,10586,2193,21604,502,8388,18781,1130,4282,1894,1165,3291,1015,11619,13961,5494,3542,3438,123,2773,2037,609,1930,946,4631,20247,14469,1265,3911,22186,3715,14931,3771,2646,9727,12097,939,2970,5773,13859,15049,865,624,2687,14806,2669,5620,11394,9057,117,12230,15644,1149,22582,4765,2988,2845,10608,1430,1898,50,12956,19368,13603,18360,6848,1711,2951,760,690,1464,2165,9303,15705,6606,1522,22981,1057,1414,8843,13000,2719,1655,18493,687,7249,13606,4545,4868,10716,47,17718,20404,17848,15189,390,739,4400,11488,4555,3931,145,5690,13539,810,5802,18403,6408,97,12073,11841,2030,3003,1511,14696,15587,8597,16014,4529,11613,4741,396,1882,8553,16131,11745,11185,1459,10347,7755,157,4158,380,1554,14593,1646,363,209,664,23474,395,1831,370,4408,7584,1939,154,2627,152,22306,19575,14664,13800,3032,2695,2444,3146,6816,18561,17362,21319,266,9525,417,1250,11715,26,22822,48,4042,374,789,20442,14270,425,4856,12972,1719,12154,16054,8471,710,13078,16221,454,14901,20435,1754,1163,11102,170,720,20348,189,2056,19383,4057,1737,19485,165,8403,18760,734,8567,10742,101,636,4976,9021,14538,4453,7572,14081,13374,9189,9209,3132,13895,12816,16644,16641,16630,16619,112,16242,7757,1472,1481,1127,10279,16490,9544,9843,18807,12763,12727,5302,401,13640,7132,3320,900,6461,19739,959,4204,11929,22834,929,17490,2096,269,20030,19093,4460,9557,9559,9520,9517,6821,8998,7520,22483,11138,17978,423,1351,1610,9380,21798,5083,11633,4407,12525,7110,12083,16923,15102,23111,1560,4101,17197,4846,17571,6085,1654,484,1018,7201,523,22827,4982,5531,19370,12679,7801,7405,4296,14572,15342,14143,17586,9759,1018,1771,3273,20160,10771,5159,5183,8818,1027,9710,7753,8586,17480,943,16814,7063,12726,1332,16565,15431,15029,15091,19294,18253,22115,15497,12730,2136,3691,7137,15234,4494,15018,4442,249,3114,17864,3746,15870,14329,19968,5268,272,16504,9744,12585,12288,10854,3429,2552,314,683,12812,5253,246,2906,12997,386,7563,580,2187,5309,17502,1502,11234,22109,22402	81
国贸商城		1766266	437	548	1994	93897	2788	50	162	5	3153,3161,8660,14800,76,20676,2371,2534,4031,6,284,6,1530,904,12,14583,4031,14328,815,650,2590,781,426,2258,12210,12198,10158,5650,378,9298,13668,378,13608,2171,9196,1373,10963,9002,10963,617,4556,12200,14148,16968,1233,333,2850,8924,9442,10963,13650,6091,22762,10963,5615,10829,2520,7265,11829,13081,4614,14728,12641,1930,9289,17392,10082,2845,17085,3188,5759,579,8862,4358,10686,2135,7813,4736,567,8768,13691,248,1728,6386,4249,3399,2564,7471,7223,6455,3223,15046,2104,22765,13896,20261,15865,828,12820,2606,1372,7591,2845,14398,12106,901,551,2436,23016,7497,5627,4499,7368,21596,12653,21139,12694,9269,14845,528,4265,4658,1341,17865,489,2309,4665,5658,285,15032,1648,8051,331,919,10715,5379,1117,13468,4313,4669,5876,4237,11355,19354,20445,18432,21110,23468,5139,15220,3106,2303,1971,12648,3538,2078,7644,5163,15727,828,9761,5303,2783,940,353,12114,5674,4887,5503,3154,12018,12562,2837,1850,14214,13154,3241,12623,934,20989,8357,11744,9256,9222,14274,8315,8639,4760,21029,10766,172,7565,1348,1031,3622,2243,4344,2167,10626,3464,23164,643,622,9923,4664,4682,4737,2072,4861,23236,433,446,8009,7602,1628,23249,2529,2932,10061,5820,18,18151,6890,17286,561,582,591,17995,309,2103,8693,23261,6336,2210,8073,8326,12964,16384,3253,3897,10127,11013,794,3146,8101,9231,23146,12619,21361,14791,2035,13746,1394,19892,22343,1433,19645,8969,4342,4713,1059,341,1369,3352,15613,3996,21717,6455,5595,6039,6048,2276,2063,2685,17945,16283,2380,4437,12389,12337,21168,22922,16076,18743,8400,5219,1042,15864,14495,21688,21677,8542,22460,20821,22909,23027,23009,22766,1082,1345,830,20810,21114,16250,2096,15554,291,14912,14912,10981,2497,11425,9882,9004,12937,7116,22664,670,15812,22372,9810,20911,1376,18736,2148,742,3392,10380,4851,2786,521,555,566,584,592,441,11946,14865,16219,3727,10295,4509,5577,20079,23265,23252,12835,14036,5886,5762,5024,11177,11177,3677,3677,3193	90
圣熙8号购物中心		4287471	412	459	1759	131472	421	35	92	5	11872,3465,76,11497,1440,2582,16,368,3176,279,2446,368,4049,1525,1386,22602,4052,20131,3001,4050,1412,4018,1870,15454,808,3788,13516,603,2070,15496,1567,6691,396,622,11799,2632,523,342,1848,12776,8960,725,16240,3954,5954,461,664,4467,18241,1122,23226,12958,21573,20697,8873,6001,4701,7396,5331,16518,2262,16768,12450,7769,15391,7212,7544,2743,920,636,2743,1981,3835,209,1498,7410,7389,4091,4704,7362,2693,2665,22689,118,1044,2081,13089,783,403,21544,9133,17459,4166,772,5938,306,18090,17790,17788,4288,2,573,3308,2740,13513,13519,1163,467,1365,14243,6705,363,3518,636,14284,4696,7412,7392,7428,7379,7360,7498,3750,7528,7513,16079,9108,9098,9212,5754,4976,1070,2032,7547,1403,1564,20899,23377,4051,23370,19152,9628,7902,401,5443,1793,1575,1589,1583,3595,1566,23148,6244,3867,3143,4326,405,6871,187,597,2035,13041,2184,9032,6753,50,22627,10244,9143,10035,11681,1566,22852,20916,1315,12758,1,19998,15668,217,4412,10883,10890,10928,10740,18449,193,1539	73
城乡华懋商场		1766215	41	55	197	19926	327	35	17	5	76,1532,3233,715,1245,1778,1581,16,114,2428,5836,279,368,8789,1386,3001,17338,3638,6763,458,16828,6167,6606,939,5676,15906,11799,23447,7290,4754,3488,20498,16740,8934,8207,14071,9625,1270,13,461,2744,3333,14538,15620,1981,673,9543,3835,157,2302,10854,660,6314,6520,3516,9574,22977,6974,1564,8087,11102,636,1959,19789,3905,1669,2740,4807,10634,3435,17088,10732,2001,720,9751,19151,297,337,1923,238,8270,2116,7416,1989,421,1498,2055,2923,8381,3587,306,523,23044,23083,374,3030,1615,9960,496,152,17,399,209,1403,930,7698,17018,2923,820,545,11566,110,10933,10917,15777,12775,467,15732,49,17332,14433,2964,6156,1176,17781,2463,2698,13211,13214,13210,4051,13191,13260,2610,2379,13255,13249,11103,11521,5305,1358,1335,13232,3064,10268,13161,13157,9876,4805,13138,13137,13134,2539,13180,1704,13166,13168,22362,19020,8675,17721,699,252,10658,6271,10660,481,10636,11343,2012,11341,487,11334,8198,8196,8209,8206,8185,8189,8190,8187,3442,2877,1357,8367,8390,16203,910,8680,21802,17308,2151,2030,7173,19724,14850,11119,1605,3979,1076,2843,3461,4030,4054,4611,20474,22993,900,21558,3477,6531,7916,2079,12429,12428,5220,21873,15018,5636,14926,1982,21736,1660,22237,3952,13629,15354,15356,16152,16471,17778,19814,5495,13546,12373,405,16135,3755,15101,2820,77,4773,21475,10175,14077,7710,1383,15764,14680,2807,5888,18320,3815,3821	70
城乡贸易中心		1766218	85	79	333	35279	244	35	16	5	76,1532,3233,715,1245,1778,1581,16,114,2428,5836,279,368,8789,1386,3001,17338,3638,6763,458,16828,6167,6606,939,5676,15906,11799,23447,7290,4754,3488,20498,16740,8934,8207,14071,9625,1270,13,461,2744,3333,14538,15620,1981,673,9543,3835,157,2302,10854,660,6314,6520,3516,9574,22977,6974,1564,8087,11102,636,1959,19789,3905,1669,2740,4807,10634,3435,17088,10732,2001,720,9751,19151,297,337,1923,238,8270,2116,7416,1989,421,1498,2055,2923,8381,3587,306,523,23044,23083,374,3030,1615,9960,496,152,17,399,209,1403,930,7698,17018,2923,820,545,11566,110,10933,10917,15777,12775,467,15732,49,17332,14433,2964,6156,1176,17781,2463,2698,13211,13214,13210,4051,13191,13260,2610,2379,13255,13249,11103,11521,5305,1358,1335,13232,3064,10268,13161,13157,9876,4805,13138,13137,13134,2539,13180,1704,13166,13168,22362,19020,8675,17721,699,252,10658,6271,10660,481,10636,11343,2012,11341,487,11334,8198,8196,8209,8206,8185,8189,8190,8187,3442,2877,1357,8367,8390,16203,910,8680,21802,17308,2151,2030,7173,19724,14850,11119,1605,3979,1076,2843,3461,4030,4054,4611,20474,22993,900,21558,3477,6531,7916,2079,12429,12428,5220,21873,15018,5636,14926,1982,21736,1660,22237,3952,13629,15354,15356,16152,16471,17778,19814,5495,13546,12373,405,16135,3755,15101,2820,77,4773,21475,10175,14077,7710,1383,15764,14680,2807,5888,18320,3815,3821	73
天蓝奥特莱斯		5733466	68	68	308	3539		30	15	5	76,512,103,12359,3678,916,15770,500,12977,6825,11799,495,2669,22546,4916,11034,1291,510,478,10243,396,2420,1470,12808,5113,10646,15510,375,8945,21003,3593,11026,18522,5621,10782,2855,7728,17428,19315,21128,20113,4654,17308,22927,3520,16636,15386,594,5624,11984,2174,8414,145,556,1269,3050,12899,6173,23302,14490,416,10231,20194,21310,1026,1025,8731,3606,12761,14123,3452,3449,22223,1677,20603,20722,19940	68
天虹百货	手帕口店	2996014	116	127	508	29419	278	35	26	5	2196,6,6,715,1380,354,1525,912,12,368,12823,2865,10590,22116,11078,916,1165,232,442,1870,310,8599,14385,1885,21999,306,10608,20381,15506,272,479,5702,3563,19509,8590,2151,7547,1704,1070,374,23325,9051,2370,12568,14734,13431,205,10389,16673,1759,8158,1110,2081,14078,7917,17408,3164,8287,5489,61,5283,1,15101,16389,14743,14760,2035,117	76
天虹百货	新奥店	5544753	206	178	802	26050	74	35	47	5	3162,1322,347,4049,3448,893,20283,20115,1015,20592,4272,13985,4560,18348,131,17812,4009,9920,14246,1870,5044,4257,2424,6565,12349,20168,9303,14834,15479,4306,297,461,15685,10389,20928,4332,1754,6904,15406,900,14734,3419,554,2623,15445,363,15493,6760,11506,2753,2966,10434,3256,3276,3290,3281,4961,425,467,14900,17236,22792,20282,14037,2592,17454,17435,2876,3182	76
庄胜崇光百货		1766425	309	303	1206	130597	393	40	77	5	1649,3112,4173,284,6,1532,1440,661,5765,4031,70,4376,1385,368,418,3679,560,1089,4276,967,1154,3120,3930,1032,1141,4283,1352,1974,7365,1858,16,663,715,815,1002,155,2513,2258,347,6802,133,912,781,2446,1471,426,10179,6422,10402,6229,1015,12092,4739,14583,11061,14521,10608,19486,2020,4484,865,345,22514,4895,1151,4572,10764,17139,13691,1981,2019,11072,14856,11310,6702,1066,13078,2845,461,7421,236,9543,1964,4946,3434,8376,444,1527,13,1057,11381,1122,145,17447,430,16665,972,6133,5831,10567,8307,14434,6350,18656,1275,2585,5304,7250,15025,20553,22784,656,4846,1287,20451,14712,8717,4790,152,15991,2505,22652,2701,4261,1683,11102,112,14558,14565,10083,12012,1116,396,7269,19411,4051,1520,14991,6737,2623,13286,1669,4320,1646,3529,2385,2678,935,3598,4367,282,889,5559,317,292,22758,23012,3566,2615,1334,6955,17526,575,22956,16924,393,879,1648,9106,11051,5209,739,783,6465,1365,3455,209,363,2223,945,1031,1049,414,453,430,4081,9497,20461,18732,2987,4307,1939,9845,4178,15420,4342,1704,1694,22651,3914,13092,2162,7890,3697,159,189,10877,17,14611,14602,14634,8377,8132,1063,374,7717,1576,454,4279,3329,297,22484,4915,14056,2847,660,198,370,1982,2754,2139,2048,1310,3486,2934,4268,361,89,2722,3474,1970,1394,1498,5627,7117,19783,3245,7419,19663,728,12132,170,2340,2106,5220,3030,4140,2621,4322,1754,5869,404,5752,5768,6872,6737,6671,9040,4696,9014,8999,8995,10435,3503,1348,2321,12982,13157,6204,277,16467,882,4701,945,3305,2826,10473,3496,2533,10100,8571,11909,11938,1475,13311,4569,1176,2463,14108,23,13768,927,9846,21241,440,9647,1552,21634,1461,3848,21607,2163,405,17913,809,16794,154,11566,1163,3534,3532,3518,1822,3320,3133,3131,3144,3146,2347,3140,18043,2698,3979,18242,11521,19547,3308,399,886,665,10397,3750,7051,132,2921,18135,1325,1729,17994,11769,810,5743,5787,120,5746,2968,1755,1780,1792,1984,1988,493,344,11684,13279,10157,3037,13056,332,11607,19065,21906,544,15016,519,1366,1381,1991,1980,1786,5314,5313,5312,5310,3025,3028,5294,5305,5301,5381,3431,2032,11073,10603,9558,7247,21621,1302,18251,17998,13494,21589,1178,219,20447,20810,22200,12685,4186,3993,16718,11176,2049,19302,1007,19398,19027,10085,5928,9845,15291,2512,2641,1,5836,2027,2539,7844	79
